Temps;Adresse;Statut;Parité;Valeur
235,5870983000000;0001;000;0;14,53515625
235,5871985000000;0010;000;1;14,53271484375
235,6870231999999;0000;000;0;14,09375
235,6871624999999;0001;000;0;14,53466796875
235,6872626999999;0010;000;1;14,53271484375
235,7870901000000;0000;000;0;14,09375
235,7872294999999;0001;000;0;14,53515625
235,7873295999999;0010;000;0;14,533203125
235,8871636000000;0000;000;0;14,140625
235,8873016999999;0001;000;0;14,53515625
235,8874029000000;0010;000;1;14,53271484375
235,9872273999999;0000;000;0;14,140625
235,9873670000000;0001;000;0;14,53515625
235,9874667999999;0010;000;1;14,53271484375
236,0872952999999;0000;000;0;14,140625
236,0874345999999;0001;000;0;14,53515625
236,0875350000000;0010;000;1;14,53271484375
236,1873625000000;0000;000;1;14,125
236,1875024999999;0001;000;0;14,53515625
236,1876015999999;0010;000;1;14,53271484375
236,2874262999999;0000;000;0;14,140625
236,2875660999999;0001;000;0;14,53466796875
236,2876655000000;0010;000;1;14,53271484375
236,3874961999999;0000;000;0;14,09375
236,3876349999999;0001;000;0;14,53466796875
236,3877353999999;0010;000;1;14,53271484375
236,4875616999999;0000;000;0;14,09375
236,4877026000000;0001;000;0;14,53466796875
